pair_id	public_object_id_a	public_object_id_b	task	pair_class	control_type	verification_source	verification_strength	verification_artifact_path	verification_artifact_sha256	eligibility_artifact_path	eligibility_artifact_sha256	verification_locator_sha256	field_aspects_available	language_script	source_identity	source_item_identity	representation_qualifier	archive_native_variant_evidence	reason	prohibited_interpretation
NLP-PAIR-1531935567DBE5F7DFAB	SURF-LOCTRACE2026R02160	SURF-LOCTRACE2026R02198	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	947337b87c1f8c82a6ffb7e2511092e74bbdf487026df100e2eb0e3b88895d27	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-1752DF97C3C1DCEDA069	SURF-HISTORICALAICTRACE2026V1R0186	SURF-HISTORICALAICTRACE2026V1R0204	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	e70874d849d4cf6d6f67c6521262623dda31ce9677c2f818a8b14dc340b7f4f8	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-18BEFF983DADE69BA0B5	SURF-MC1930R034	SURF-MC1930R035	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	390c8bea56f71c299028d182fa24f82cde7f4796247f02f28936bd3bf16fa16e	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-19E3AEFC957B7B6D14E0	SURF-HISTORICALAICTRACE2026V1R0003	SURF-VAM20K-00219	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	ddcaabcada5306d4732752ae10d65dc0f84a00a67765ffde1a3732fc9cac0c28	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-1BDE0D6AD850EB6DC2D7	SURF-MC1930R065	SURF-MC1930R066	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	7dce5e17157c495cafa45158ab63fcf928ba68958ed4dde65bac5b8c5e0041f7	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-1CCF60621A0D93E99B72	SURF-LOCTRACE2026R01657	SURF-LOCTRACE2026R01755	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	370f2ed8a19840f22b4235bc128f1b11ae7c1315838c89f17f58264fc05377fa	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-1D0421591313B67B3633	SURF-LOCTRACE2026I0585A562A0A9B7	SURF-LOCTRACE2026I2F4AAE7F438014	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	9c1cbc619322603b89394fc98269b49fe423c023e14c974d915c313bbc5095be	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-1D3DC9BE28558095AED8	SURF-LOCTRACE2026I0AE9C15649EC25	SURF-LOCTRACE2026I17E134C0A8942E	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	a53570e4069ac7b220671af6f68a5004a8f8af876a1a237ee457605b43a2f4ef	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-1F862BA63522552E5586	SURF-VAMMODERNTRACE2026R0130	SURF-VAMMODERNTRACE2026R0131	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	e4e60ffdd98d88ebd713c0209f3fe36ec229b17836ba6918dca49cca303f6349	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-1FFAA42D017FA7B08B7C	SURF-HISTORICALAICTRACE2026V1R0090	SURF-LOCTRACE2026I0B39D55ED21BD2	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	1ab0633abd430b7de61e1a1d9b121494804bf992cd0e7c6a7651775b166efb12	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-201300C5F47301E0AC13	SURF-VAMMODERNTRACE2026R0045	SURF-VAMMODERNTRACE2026R0046	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	be6d0c74186f40379bafc44ff194fc40006925e4e34bf0d1a1b6644f0d0a7ca8	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-217245C5EB9E2D25107F	SURF-LOCTRACE2026R02471	SURF-LOCTRACE2026R02472	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	4ad2131e78226e66fd27a7f5f2650bfde444c55cc0e4a16c418c8e75bf200326	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-2204F28630311D9F4B6B	SURF-LOCTRACE2026I31AD599BD311D2	SURF-LOCTRACE2026I7F4A57E78B9946	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	ef4ea8a3d9aec662548dfcfeff9314f428dc72ccc9a5134119e2f11fef90abbe	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-23133CD60C4A9939B6D8	SURF-YALEDESIGNTRACE2026V2R0070	SURF-YALEDESIGNTRACE2026V2R0071	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	17262e4716840f44bb941051ee5103a48d47738d2c3e079572d24c20e32aca7a	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-2341886C4F3F4F8320F4	SURF-LOCTRACE2026I3A98490845716F	SURF-YALEDESIGNTRACE2026V2R0164	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_SCRIPT_ONLY	deterministic Unicode script census with different source identity	MECHANICAL_SCRIPT_CONTROL	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	fa66b5c075465cd3c8a46cc20a5792cb74352d85cbb0b7d0f8072f97d4a244b4	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	undetermined	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Shared script alone tests language/script dominance.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-2358F3F167A987DFE0B5	SURF-CHWCONTEMP2026V1R0072	SURF-CHWCONTEMP2026V1R0081	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	be41ab7448008b4b7e9bfff518fe4bcfe6c3ebc63381b75f0a4df4b59964350a	NLP_TITLE,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-23D2377726B4E359F367	SURF-YALEPRODUCTTRACE2026V3R0116	SURF-YALEPRODUCTTRACE2026V3R0117	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	19168538cadbb3c5686814bbd6e2d906d3190ccc327b1b7de2b54eaded61b079	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-23F50D33540D0704174F	SURF-HISTORICALAICTRACE2026V1R0155	SURF-LOCTRACE2026I02255B223C6A65	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	91a48c41c42b617c409b89ecfc25df35a4c3fbb1edae90bfb922bd500139ec95	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-243E317DD0AB732884F0	SURF-LOCTRACE2026ICCEF411789E190	SURF-LOCTRACE2026R01552	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	84a1a30e03f1ca7c778cb3dd5b5a7d01f17f56a21da98cc772d77259c1edcc1b	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-25AACAE7E6FF3E36A244	SURF-LOCTRACE2026I1329F9622CCA00	SURF-LOCTRACE2026IC3E290F6B91046	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	088aba77b93e8cc8479897475c627e18ea1e5faaf0bab0d2cab9fac5db991468	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-25B01932E9C5F58A7B35	SURF-LOCTRACE2026I4BDD00ADA7F816	SURF-LOCTRACE2026I5A6B6AE2251E4B	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	e5f4bf7fe3b96f5df7a5684bb4c3ea7ee39f073f3a266d6f1b5443f18a67e195	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-25E916D44C149B3C2806	SURF-NBPOSTERTRACE2026V1R0082	SURF-NBPOSTERTRACE2026V1R0160	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	5e406d1d081386fe3ccf63f2aa2177f2e38cfdaae2292b1612dc29ebc38c5581	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-28016FDACF709C8DC1D8	SURF-HISTORICALAICTRACE2026V1R0004	SURF-LOCTRACE2026I087A394128B9AE	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	d3553580db77cb9aebab4a39173587b8bb8893cff62901f9da44a7c8aee37e77	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-2969E19FFB17CDB9D3C8	SURF-CHWCONTEMP2026V1R0008	SURF-MC1930R015	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_COMMON_WORD_ONLY	deterministic title token document-frequency census	MECHANICAL_LEXICAL_CONTROL	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	22fcde916378ac3f31e2bbb6d2bb5be228764071b00b126e944418924d780484	NLP_TITLE,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	One common title token tests generic lexical attraction.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-2A12BC1567D41C145716	SURF-LOCTRACE2026I427FA420262720	SURF-LOCTRACE2026R00704	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	2f92af6d3e2c52644f3ad7f9373844f106d0da3839cb97e96b49f835702eb8e0	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
